moral_id,moral_text,relevant_fable,ranked_ids,reciprocal_rank,r_at_1,r_at_5,r_at_10,ndcg_at_10,rank,latency_s
moral_0358,"To be small is a way to stay safe and avoid problems, whereas you rarely see a man with a big reputation who is able to keep out of danger.",fable_0358,fable_0150|fable_0105|fable_0101|fable_0277|fable_0280|fable_0102|fable_0100|fable_0593|fable_0648|fable_0158,0.0,0.0,0.0,0.0,0.0,,0.0
moral_0359,Imitation is no substitute for knowledge.,fable_0359,fable_0611|fable_0359|fable_0658|fable_0298|fable_0101|fable_0355|fable_0251|fable_0100|fable_0053|fable_0043,0.5,0.0,1.0,1.0,0.6309297535714575,2,0.0
moral_0360,"We have to endure reversals of fortune, since we know that life is a matter of luck.",fable_0360,fable_0557|fable_0568|fable_0103|fable_0369|fable_0663|fable_0101|fable_0360|fable_0554|fable_0648|fable_0494,0.14285714285714285,0.0,0.0,1.0,0.3333333333333333,7,0.0
moral_0361,Luck often bestows the things that skill cannot obtain.,fable_0361,fable_0103|fable_0568|fable_0555|fable_0660|fable_0669|fable_0627|fable_0560|fable_0386|fable_0319|fable_0641,0.0,0.0,0.0,0.0,0.0,,0.0
moral_0362,Some never understand the actions of others.,fable_0362,fable_0383|fable_0648|fable_0059|fable_0101|fable_0115|fable_0302|fable_0014|fable_0195|fable_0292|fable_0094,0.0,0.0,0.0,0.0,0.0,,0.0
moral_0363,A reward for one might be destruction for another.,fable_0363,fable_0383|fable_0532|fable_0424|fable_0656|fable_0554|fable_0306|fable_0459|fable_0457|fable_0191|fable_0305,0.0,0.0,0.0,0.0,0.0,,0.0
moral_0364,"No mercy should be shown to someone who is wicked, regardless of whether his wickedness is great or small.",fable_0364,fable_0482|fable_0420|fable_0060|fable_0599|fable_0402|fable_0545|fable_0383|fable_0406|fable_0484|fable_0386,0.0,0.0,0.0,0.0,0.0,,0.0
moral_0365,"Pleasure bought with pains, hurts.",fable_0365,fable_0383|fable_0532|fable_0251|fable_0101|fable_0650|fable_0567|fable_0576|fable_0050|fable_0286|fable_0339,0.0,0.0,0.0,0.0,0.0,,0.0
moral_0366,Ignore complainers who have no influence.,fable_0366,fable_0461|fable_0355|fable_0648|fable_0110|fable_0031|fable_0094|fable_0013|fable_0532|fable_0509|fable_0611,0.0,0.0,0.0,0.0,0.0,,0.0
moral_0367,We should do favours for someone who can do us a good deed in return.,fable_0367,fable_0285|fable_0308|fable_0320|fable_0658|fable_0102|fable_0650|fable_0626|fable_0690|fable_0146|fable_0400,0.0,0.0,0.0,0.0,0.0,,0.0
moral_0368,Coffers of cash put a stop to honest traffic in praise.,fable_0368,fable_0667|fable_0368|fable_0559|fable_0707|fable_0706|fable_0417|fable_0416|fable_0227|fable_0492|fable_0410,0.5,0.0,1.0,1.0,0.6309297535714575,2,0.0
moral_0369,Accept the changes in life.,fable_0369,fable_0555|fable_0360|fable_0565|fable_0560|fable_0075|fable_0569|fable_0148|fable_0554|fable_0604|fable_0655,0.0,0.0,0.0,0.0,0.0,,0.0
moral_0370,Outside show is a poor substitute for inner worth.,fable_0370,fable_0383|fable_0532|fable_0404|fable_0495|fable_0492|fable_0563|fable_0660|fable_0174|fable_0489|fable_0100,0.0,0.0,0.0,0.0,0.0,,0.0
moral_0371,Slow and steady wins the race.,fable_0371,fable_0649|fable_0150|fable_0002|fable_0371|fable_0653|fable_0255|fable_0148|fable_0656|fable_0657|fable_0662,0.25,0.0,1.0,1.0,0.43067655807339306,4,0.0
moral_0372,A wicked person deservedly comes to a bad end by keeping company with other wicked people.,fable_0372,fable_0532|fable_0383|fable_0312|fable_0035|fable_0128|fable_0459|fable_0308|fable_0138|fable_0678|fable_0454,0.0,0.0,0.0,0.0,0.0,,0.0
moral_0373,It's easy to despise what you cannot have.,fable_0373,fable_0383|fable_0532|fable_0306|fable_0402|fable_0577|fable_0339|fable_0650|fable_0708|fable_0312|fable_0597,0.0,0.0,0.0,0.0,0.0,,0.0
moral_0374,Overly curious people often pay a very high price for recklessly indulging their curiosity.,fable_0374,fable_0383|fable_0381|fable_0101|fable_0210|fable_0209|fable_0704|fable_0375|fable_0201|fable_0053|fable_0264,0.0,0.0,0.0,0.0,0.0,,0.0
moral_0375,People who act impulsively can end up in regrettable situations.,fable_0375,fable_0532|fable_0383|fable_0043|fable_0402|fable_0101|fable_0375|fable_0381|fable_0039|fable_0404|fable_0077,0.16666666666666666,0.0,0.0,1.0,0.3562071871080222,6,0.0
moral_0376,Ambiguity in character can lead to mistrust.,fable_0376,fable_0383|fable_0539|fable_0422|fable_0302|fable_0137|fable_0459|fable_0454|fable_0164|fable_0538|fable_0583,0.0,0.0,0.0,0.0,0.0,,0.0
moral_0377,Quality is more valuable than quantity.,fable_0377,fable_0383|fable_0532|fable_0538|fable_0667|fable_0101|fable_0152|fable_0181|fable_0653|fable_0484|fable_0356,0.0,0.0,0.0,0.0,0.0,,0.0
moral_0378,Chance sometimes rules.,fable_0378,fable_0179|fable_0587|fable_0258|fable_0560|fable_0333|fable_0568|fable_0584|fable_0680|fable_0108|fable_0586,0.0,0.0,0.0,0.0,0.0,,0.0
moral_0379,Take warning from the misfortunes of others.,fable_0379,fable_0383|fable_0706|fable_0094|fable_0611|fable_0640|fable_0557|fable_0608|fable_0056|fable_0103|fable_0074,0.0,0.0,0.0,0.0,0.0,,0.0
moral_0380,Deceivers often exploit the inability of others to challenge their falsehoods.,fable_0380,fable_0383|fable_0301|fable_0302|fable_0254|fable_0584|fable_0402|fable_0105|fable_0550|fable_0562|fable_0527,0.0,0.0,0.0,0.0,0.0,,0.0
moral_0381,Greedy men chase after profit with such an intensity that they destroy themselves without achieving anything.,fable_0381,fable_0550|fable_0015|fable_0181|fable_0258|fable_0500|fable_0656|fable_0101|fable_0383|fable_0569|fable_0568,0.0,0.0,0.0,0.0,0.0,,0.0
moral_0382,Stay vigilant and think before you speak.,fable_0382,fable_0383|fable_0044|fable_0013|fable_0296|fable_0301|fable_0543|fable_0386|fable_0404|fable_0648|fable_0700,0.0,0.0,0.0,0.0,0.0,,0.0
moral_0383,Take pleasure when thieves destroy themselves.,fable_0383,fable_0383|fable_0539|fable_0406|fable_0404|fable_0194|fable_0244|fable_0046|fable_0574|fable_0499|fable_0425,1.0,1.0,1.0,1.0,1.0,1,0.0
moral_0384,Distrust advice from someone who stands to gain.,fable_0384,fable_0383|fable_0539|fable_0698|fable_0316|fable_0459|fable_0302|fable_0579|fable_0303|fable_0107|fable_0583,0.0,0.0,0.0,0.0,0.0,,0.0
moral_0385,Familiarity makes it easy to confront even frightening situations.,fable_0385,fable_0385|fable_0650|fable_0234|fable_0461|fable_0559|fable_0131|fable_0532|fable_0144|fable_0384|fable_0552,1.0,1.0,1.0,1.0,1.0,1,0.0
moral_0386,Someone who plots against others falls into his own trap.,fable_0386,fable_0383|fable_0532|fable_0164|fable_0040|fable_0137|fable_0315|fable_0420|fable_0259|fable_0573|fable_0353,0.0,0.0,0.0,0.0,0.0,,0.0
moral_0387,Beware of those who appear busy but achieve little of value.,fable_0387,fable_0149|fable_0335|fable_0058|fable_0697|fable_0667|fable_0280|fable_0285|fable_0656|fable_0665|fable_0602,0.0,0.0,0.0,0.0,0.0,,0.0
moral_0388,Imaginary fears are the worst.,fable_0388,fable_0537|fable_0357|fable_0648|fable_0574|fable_0091|fable_0529|fable_0080|fable_0531|fable_0401|fable_0374,0.0,0.0,0.0,0.0,0.0,,0.0
moral_0389,People who stubbornly cling to unwise choices lose everything before they know it.,fable_0389,fable_0383|fable_0532|fable_0485|fable_0588|fable_0404|fable_0180|fable_0064|fable_0028|fable_0530|fable_0658,0.0,0.0,0.0,0.0,0.0,,0.0
moral_0390,People who do harm to others destroy themselves in the bargain.,fable_0390,fable_0383|fable_0532|fable_0533|fable_0480|fable_0548|fable_0355|fable_0194|fable_0302|fable_0406|fable_0412,0.0,0.0,0.0,0.0,0.0,,0.0
moral_0391,Poor folk suffer when the high and mighty are at war with one another.,fable_0391,fable_0684|fable_0532|fable_0312|fable_0108|fable_0453|fable_0212|fable_0705|fable_0337|fable_0190|fable_0704,0.0,0.0,0.0,0.0,0.0,,0.0
moral_0392,"When you need someone to lend a hand, mere words are no help at all.",fable_0392,fable_0138|fable_0059|fable_0566|fable_0155|fable_0648|fable_0583|fable_0280|fable_0302|fable_0016|fable_0060,0.0,0.0,0.0,0.0,0.0,,0.0
moral_0393,Look before you leap.,fable_0393,fable_0008|fable_0280|fable_0375|fable_0101|fable_0158|fable_0648|fable_0583|fable_0427|fable_0457|fable_0376,0.0,0.0,0.0,0.0,0.0,,0.0
moral_0394,Easy gains often come with hidden costs and hardships.,fable_0394,fable_0033|fable_0667|fable_0280|fable_0077|fable_0569|fable_0305|fable_0086|fable_0002|fable_0018|fable_0170,0.0,0.0,0.0,0.0,0.0,,0.0
moral_0395,The things that a person does to others will happen to him in turn.,fable_0395,fable_0383|fable_0539|fable_0402|fable_0339|fable_0280|fable_0285|fable_0094|fable_0690|fable_0355|fable_0456,0.0,0.0,0.0,0.0,0.0,,0.0
moral_0396,Bear that those who are inferior to you in merit should be like you in outside appearances.,fable_0396,fable_0383|fable_0532|fable_0251|fable_0610|fable_0101|fable_0115|fable_0008|fable_0499|fable_0402|fable_0221,0.0,0.0,0.0,0.0,0.0,,0.0
moral_0397,Beware of enterprizes where the risks are not equal.,fable_0397,fable_0667|fable_0383|fable_0653|fable_0587|fable_0193|fable_0315|fable_0498|fable_0261|fable_0286|fable_0546,0.0,0.0,0.0,0.0,0.0,,0.0
moral_0398,Do not expect to be defended by someone who cannot offer any protection.,fable_0398,fable_0383|fable_0538|fable_0459|fable_0398|fable_0312|fable_0600|fable_0455|fable_0348|fable_0415|fable_0687,0.25,0.0,1.0,1.0,0.43067655807339306,4,0.0
moral_0399,"Sometimes, the greatest threats come from those you trust.",fable_0399,fable_0383|fable_0459|fable_0539|fable_0451|fable_0302|fable_0385|fable_0313|fable_0692|fable_0088|fable_0386,0.0,0.0,0.0,0.0,0.0,,0.0
moral_0400,A fool will make excuses for foolish behavior.,fable_0400,fable_0383|fable_0442|fable_0648|fable_0535|fable_0384|fable_0634|fable_0491|fable_0179|fable_0040|fable_0251,0.0,0.0,0.0,0.0,0.0,,0.0
moral_0401,"It is often the case that people are greedy for things which they think will bring them honour, but which only result in their death and destruction.",fable_0401,fable_0383|fable_0530|fable_0250|fable_0569|fable_0256|fable_0550|fable_0010|fable_0659|fable_0180|fable_0571,0.0,0.0,0.0,0.0,0.0,,0.0
moral_0402,Those who scheme against others may ultimately fall victim to their own plots.,fable_0402,fable_0383|fable_0532|fable_0240|fable_0315|fable_0402|fable_0597|fable_0340|fable_0331|fable_0550|fable_0353,0.2,0.0,1.0,1.0,0.38685280723454163,5,0.0
moral_0403,Do not neglect small advantages in hopes of better ones.,fable_0403,fable_0320|fable_0650|fable_0288|fable_0308|fable_0281|fable_0625|fable_0378|fable_0669|fable_0560|fable_0703,0.0,0.0,0.0,0.0,0.0,,0.0
moral_0404,People who grasp at more than they need lose the little that they held in their hands.,fable_0404,fable_0383|fable_0279|fable_0281|fable_0577|fable_0019|fable_0050|fable_0258|fable_0509|fable_0640|fable_0171,0.0,0.0,0.0,0.0,0.0,,0.0
moral_0405,"We should never put our trust in a wicked man, even if he seems to be completely innocuous.",fable_0405,fable_0383|fable_0459|fable_0538|fable_0307|fable_0398|fable_0137|fable_0654|fable_0629|fable_0450|fable_0134,0.0,0.0,0.0,0.0,0.0,,0.0
moral_0406,Vanity can blind one to their true worth in the eyes of others.,fable_0406,fable_0680|fable_0110|fable_0384|fable_0286|fable_0581|fable_0105|fable_0667|fable_0552|fable_0644|fable_0696,0.0,0.0,0.0,0.0,0.0,,0.0
moral_0407,Physical stature does not guarantee wisdom or intelligence.,fable_0407,fable_0407|fable_0555|fable_0405|fable_0125|fable_0574|fable_0647|fable_0423|fable_0013|fable_0611|fable_0137,1.0,1.0,1.0,1.0,1.0,1,0.0
moral_0408,Honesty is the best policy.,fable_0408,fable_0408|fable_0404|fable_0251|fable_0345|fable_0353|fable_0550|fable_0657|fable_0498|fable_0402|fable_0548,1.0,1.0,1.0,1.0,1.0,1,0.0
moral_0409,The promises of the greedy are often empty and insincere.,fable_0409,fable_0383|fable_0538|fable_0103|fable_0354|fable_0254|fable_0256|fable_0065|fable_0417|fable_0408|fable_0571,0.0,0.0,0.0,0.0,0.0,,0.0
moral_0410,"When you lie, you often have to expand the lie.",fable_0410,fable_0611|fable_0539|fable_0301|fable_0306|fable_0383|fable_0142|fable_0164|fable_0550|fable_0411|fable_0640,0.0,0.0,0.0,0.0,0.0,,0.0
moral_0411,"When people suffer misfortune because of their own foolishness, they often blame the gods.",fable_0411,fable_0648|fable_0411|fable_0103|fable_0587|fable_0333|fable_0581|fable_0560|fable_0469|fable_0169|fable_0153,0.5,0.0,1.0,1.0,0.6309297535714575,2,0.0
moral_0412,Life's disasters can often bring boastful and presumptuous people back down to earth.,fable_0412,fable_0532|fable_0383|fable_0404|fable_0168|fable_0381|fable_0581|fable_0268|fable_0670|fable_0285|fable_0064,0.0,0.0,0.0,0.0,0.0,,0.0
moral_0413,Don't promise big things if you can't deliver.,fable_0413,fable_0320|fable_0045|fable_0255|fable_0340|fable_0197|fable_0383|fable_0370|fable_0064|fable_0076|fable_0539,0.0,0.0,0.0,0.0,0.0,,0.0
moral_0414,There is no fixed day on which wicked people are punished.,fable_0414,fable_0586|fable_0414|fable_0648|fable_0465|fable_0418|fable_0706|fable_0587|fable_0558|fable_0450|fable_0416,0.5,0.0,1.0,1.0,0.6309297535714575,2,0.0
moral_0415,"Nobody believes people who are inherently wicked, even if they pretend to be good-natured.",fable_0415,fable_0383|fable_0532|fable_0413|fable_0244|fable_0627|fable_0579|fable_0137|fable_0562|fable_0312|fable_0135,0.0,0.0,0.0,0.0,0.0,,0.0
moral_0416,Each man makes his reputation in the field which is his specialty.,fable_0416,fable_0532|fable_0417|fable_0051|fable_0251|fable_0700|fable_0044|fable_0355|fable_0662|fable_0627|fable_0054,0.0,0.0,0.0,0.0,0.0,,0.0
moral_0417,Acceptance can lead to unexpected harmony.,fable_0417,fable_0402|fable_0450|fable_0568|fable_0343|fable_0100|fable_0647|fable_0306|fable_0285|fable_0056|fable_0660,0.0,0.0,0.0,0.0,0.0,,0.0
moral_0418,People who have been judged in the past can later on be in a position to judge their former teachers.,fable_0418,fable_0461|fable_0084|fable_0386|fable_0355|fable_0647|fable_0604|fable_0708|fable_0653|fable_0014|fable_0587,0.0,0.0,0.0,0.0,0.0,,0.0
moral_0419,"It is not the place, nor the condition, but the mind alone that is responsible for our happiness.",fable_0419,fable_0609|fable_0556|fable_0286|fable_0667|fable_0360|fable_0555|fable_0170|fable_0148|fable_0534|fable_0368,0.0,0.0,0.0,0.0,0.0,,0.0
moral_0420,"Do not ever trust your enemy. Always protect yourself from him, even if he comes to you humble and supplicating.",fable_0420,fable_0383|fable_0459|fable_0422|fable_0484|fable_0164|fable_0402|fable_0518|fable_0331|fable_0670|fable_0424,0.0,0.0,0.0,0.0,0.0,,0.0
moral_0421,Do not let anything turn you from your purpose.,fable_0421,fable_0532|fable_0383|fable_0118|fable_0302|fable_0410|fable_0653|fable_0585|fable_0704|fable_0141|fable_0335,0.0,0.0,0.0,0.0,0.0,,0.0
moral_0422,A hypocrite can usually be found out.,fable_0422,fable_0383|fable_0533|fable_0306|fable_0644|fable_0118|fable_0108|fable_0302|fable_0255|fable_0261|fable_0586,0.0,0.0,0.0,0.0,0.0,,0.0
moral_0423,Every man should be content to mind his own business.,fable_0423,fable_0005|fable_0383|fable_0532|fable_0306|fable_0280|fable_0113|fable_0251|fable_0560|fable_0526|fable_0101,0.0,0.0,0.0,0.0,0.0,,0.0
moral_0424,Hypocritical speeches are easily seen through.,fable_0424,fable_0383|fable_0261|fable_0538|fable_0047|fable_0137|fable_0351|fable_0514|fable_0255|fable_0406|fable_0583,0.0,0.0,0.0,0.0,0.0,,0.0
moral_0425,The safeguards of virtue are hateful to those with evil intentions.,fable_0425,fable_0532|fable_0383|fable_0339|fable_0404|fable_0281|fable_0312|fable_0355|fable_0468|fable_0391|fable_0289,0.0,0.0,0.0,0.0,0.0,,0.0
moral_0426,Caution is far superior to reckless haste and hurry.,fable_0426,fable_0553|fable_0650|fable_0018|fable_0393|fable_0251|fable_0540|fable_0137|fable_0412|fable_0077|fable_0287,0.0,0.0,0.0,0.0,0.0,,0.0
moral_0427,People are willing to risk their lives for the sake of some petty profit.,fable_0427,fable_0532|fable_0383|fable_0258|fable_0525|fable_0665|fable_0153|fable_0174|fable_0256|fable_0181|fable_0576,0.0,0.0,0.0,0.0,0.0,,0.0
moral_0428,"When your adversary is also your judge, don't bother arguing.",fable_0428,fable_0383|fable_0402|fable_0013|fable_0137|fable_0199|fable_0400|fable_0251|fable_0587|fable_0302|fable_0548,0.0,0.0,0.0,0.0,0.0,,0.0
moral_0429,Those who thrive on deception often retaliate against those who speak the truth.,fable_0429,fable_0383|fable_0532|fable_0302|fable_0315|fable_0545|fable_0137|fable_0308|fable_0621|fable_0402|fable_0254,0.0,0.0,0.0,0.0,0.0,,0.0
moral_0430,"No act of kindness, no matter how small, is ever wasted.",fable_0430,fable_0355|fable_0285|fable_0430|fable_0250|fable_0060|fable_0289|fable_0471|fable_0105|fable_0568|fable_0000,0.3333333333333333,0.0,1.0,1.0,0.5,3,0.0
moral_0431,Be careful what you wish for.,fable_0431,fable_0383|fable_0180|fable_0532|fable_0667|fable_0483|fable_0102|fable_0050|fable_0358|fable_0493|fable_0478,0.0,0.0,0.0,0.0,0.0,,0.0
moral_0432,Things you acquire through evil means can be taken from you by evil means.,fable_0432,fable_0383|fable_0532|fable_0406|fable_0315|fable_0100|fable_0420|fable_0650|fable_0192|fable_0258|fable_0670,0.0,0.0,0.0,0.0,0.0,,0.0
moral_0433,You will hurt yourself and accomplish nothing if you try to imitate someone who is far better than you are.,fable_0433,fable_0359|fable_0508|fable_0546|fable_0613|fable_0622|fable_0559|fable_0468|fable_0200|fable_0322|fable_0525,0.0,0.0,0.0,0.0,0.0,,0.0
moral_0434,The greatest gifts are often overlooked in favor of envying others.,fable_0434,fable_0532|fable_0162|fable_0576|fable_0010|fable_0579|fable_0658|fable_0207|fable_0273|fable_0013|fable_0356,0.0,0.0,0.0,0.0,0.0,,0.0
moral_0435,People often make plans that turn out to be to their own disadvantage.,fable_0435,fable_0383|fable_0667|fable_0666|fable_0285|fable_0694|fable_0005|fable_0100|fable_0563|fable_0184|fable_0663,0.0,0.0,0.0,0.0,0.0,,0.0
moral_0436,Someone who cannot manage his own affairs is not qualified to give advice to his neighbours.,fable_0436,fable_0698|fable_0586|fable_0129|fable_0656|fable_0406|fable_0210|fable_0552|fable_0286|fable_0143|fable_0365,0.0,0.0,0.0,0.0,0.0,,0.0
moral_0437,Marrying someone unworthy can lead to a tarnished reputation.,fable_0437,fable_0340|fable_0247|fable_0198|fable_0463|fable_0539|fable_0330|fable_0664|fable_0548|fable_0654|fable_0384,0.0,0.0,0.0,0.0,0.0,,0.0
moral_0438,The true value of money is not in its possession but in its use.,fable_0438,fable_0368|fable_0408|fable_0675|fable_0560|fable_0557|fable_0052|fable_0640|fable_0404|fable_0598|fable_0383,0.0,0.0,0.0,0.0,0.0,,0.0
moral_0439,Boast of one thing and you will be found lacking in that and a few other things as well.,fable_0439,fable_0383|fable_0532|fable_0105|fable_0288|fable_0610|fable_0581|fable_0447|fable_0587|fable_0108|fable_0086,0.0,0.0,0.0,0.0,0.0,,0.0
moral_0440,"A sinful mind can even change a person's nature, causing it to be impaired.",fable_0440,fable_0222|fable_0023|fable_0559|fable_0251|fable_0102|fable_0545|fable_0414|fable_0164|fable_0137|fable_0530,0.0,0.0,0.0,0.0,0.0,,0.0
moral_0441,Those who avoid hardship may miss out on valuable rewards.,fable_0441,fable_0280|fable_0002|fable_0149|fable_0150|fable_0568|fable_0360|fable_0555|fable_0667|fable_0058|fable_0656,0.0,0.0,0.0,0.0,0.0,,0.0
moral_0442,The best intentions will not always ensure success.,fable_0442,fable_0383|fable_0547|fable_0302|fable_0653|fable_0281|fable_0358|fable_0667|fable_0527|fable_0016|fable_0575,0.0,0.0,0.0,0.0,0.0,,0.0
moral_0443,Tear out vice by the roots and the branches will wither away.,fable_0443,fable_0690|fable_0105|fable_0522|fable_0082|fable_0160|fable_0689|fable_0464|fable_0052|fable_0653|fable_0575,0.0,0.0,0.0,0.0,0.0,,0.0
moral_0444,"In conflicts between powerful parties, bystanders may suffer unintended consequences.",fable_0444,fable_0383|fable_0532|fable_0280|fable_0138|fable_0013|fable_0705|fable_0140|fable_0454|fable_0391|fable_0590,0.0,0.0,0.0,0.0,0.0,,0.0
moral_0445,Appearances can be deceiving.,fable_0445,fable_0383|fable_0105|fable_0101|fable_0611|fable_0110|fable_0530|fable_0710|fable_0537|fable_0424|fable_0484,0.0,0.0,0.0,0.0,0.0,,0.0
moral_0446,If often happens that even honest people do not hesitate to persecute someone who has slandered them.,fable_0446,fable_0532|fable_0302|fable_0137|fable_0545|fable_0383|fable_0530|fable_0650|fable_0593|fable_0647|fable_0446,0.1,0.0,0.0,1.0,0.2890648263178879,10,0.0
moral_0447,"There is little risk in being poor, while being rich can get you into trouble.",fable_0447,fable_0411|fable_0357|fable_0492|fable_0035|fable_0577|fable_0689|fable_0707|fable_0346|fable_0194|fable_0263,0.0,0.0,0.0,0.0,0.0,,0.0
moral_0448,There's no reading of ourselves but with other mans eyes.,fable_0448,fable_0549|fable_0586|fable_0498|fable_0550|fable_0010|fable_0302|fable_0101|fable_0209|fable_0384|fable_0265,0.0,0.0,0.0,0.0,0.0,,0.0
moral_0449,"When people feel grief for their misfortunes, they avoid the place where that grief overtook them.",fable_0449,fable_0354|fable_0411|fable_0449|fable_0340|fable_0455|fable_0380|fable_0558|fable_0578|fable_0339|fable_0355,0.3333333333333333,0.0,1.0,1.0,0.5,3,0.0
moral_0450,Persuasion is better than Force.,fable_0450,fable_0383|fable_0101|fable_0636|fable_0450|fable_0548|fable_0575|fable_0320|fable_0657|fable_0355|fable_0343,0.25,0.0,1.0,1.0,0.43067655807339306,4,0.0
moral_0451,The memory of a good deed lives.,fable_0451,fable_0285|fable_0250|fable_0146|fable_0430|fable_0000|fable_0507|fable_0100|fable_0355|fable_0384|fable_0287,0.0,0.0,0.0,0.0,0.0,,0.0
moral_0452,People often disguise their selfish desires as practical needs to justify their actions.,fable_0452,fable_0383|fable_0539|fable_0256|fable_0116|fable_0554|fable_0640|fable_0484|fable_0402|fable_0538|fable_0655,0.0,0.0,0.0,0.0,0.0,,0.0
moral_0453,"Half-truths in some cases, are foul, and dishonest; in others, laudable; and in some again, not only honest, but necessary.",fable_0453,fable_0579|fable_0374|fable_0557|fable_0538|fable_0302|fable_0642|fable_0255|fable_0501|fable_0035|fable_0647,0.0,0.0,0.0,0.0,0.0,,0.0
moral_0454,People who have been treated with contempt repay the deed in kind.,fable_0454,fable_0383|fable_0426|fable_0402|fable_0445|fable_0306|fable_0608|fable_0574|fable_0301|fable_0470|fable_0350,0.0,0.0,0.0,0.0,0.0,,0.0
moral_0455,A wise person readily tolerates the insolence of strangers when he sees those same strangers mistreating one another.,fable_0455,fable_0592|fable_0386|fable_0539|fable_0414|fable_0708|fable_0321|fable_0364|fable_0306|fable_0369|fable_0578,0.0,0.0,0.0,0.0,0.0,,0.0
moral_0456,Temptation can lead even the most virtuous individuals to compromise their integrity and values.,fable_0456,fable_0383|fable_0598|fable_0420|fable_0251|fable_0255|fable_0539|fable_0557|fable_0264|fable_0050|fable_0181,0.0,0.0,0.0,0.0,0.0,,0.0
moral_0457,The bad things that strangers do to you are never as terrible as the things done to you by the members of your own family.,fable_0457,fable_0383|fable_0656|fable_0532|fable_0355|fable_0687|fable_0459|fable_0350|fable_0574|fable_0302|fable_0301,0.0,0.0,0.0,0.0,0.0,,0.0
moral_0458,Some people will agree to do things under compulsion that they are not willing to do as a favour.,fable_0458,fable_0320|fable_0014|fable_0411|fable_0016|fable_0064|fable_0233|fable_0306|fable_0650|fable_0624|fable_0406,0.0,0.0,0.0,0.0,0.0,,0.0
moral_0459,One should never trust those with a history of deceit.,fable_0459,fable_0383|fable_0301|fable_0303|fable_0302|fable_0254|fable_0553|fable_0538|fable_0420|fable_0190|fable_0646,0.0,0.0,0.0,0.0,0.0,,0.0
moral_0460,No one gladly revisits a place where they got hurt.,fable_0460,fable_0532|fable_0383|fable_0557|fable_0459|fable_0706|fable_0355|fable_0256|fable_0644|fable_0288|fable_0348,0.0,0.0,0.0,0.0,0.0,,0.0
moral_0461,The unjust man is envious of anyone else's good fortune.,fable_0461,fable_0532|fable_0010|fable_0162|fable_0349|fable_0720|fable_0197|fable_0479|fable_0599|fable_0579|fable_0281,0.0,0.0,0.0,0.0,0.0,,0.0
moral_0462,Desire things you don't understand and you accept the consequences.,fable_0462,fable_0539|fable_0383|fable_0653|fable_0101|fable_0419|fable_0274|fable_0484|fable_0251|fable_0198|fable_0467,0.0,0.0,0.0,0.0,0.0,,0.0
moral_0463,A change of place does not make you a saint.,fable_0463,fable_0101|fable_0141|fable_0478|fable_0080|fable_0114|fable_0654|fable_0646|fable_0057|fable_0369|fable_0581,0.0,0.0,0.0,0.0,0.0,,0.0
moral_0464,Fair weather friends are not worth much.,fable_0464,fable_0383|fable_0053|fable_0293|fable_0280|fable_0555|fable_0173|fable_0066|fable_0694|fable_0043|fable_0662,0.0,0.0,0.0,0.0,0.0,,0.0
moral_0465,"Sometimes, those you support become your worst enemy.",fable_0465,fable_0383|fable_0459|fable_0523|fable_0532|fable_0128|fable_0302|fable_0309|fable_0288|fable_0618|fable_0280,0.0,0.0,0.0,0.0,0.0,,0.0
moral_0466,Not all advice is wise.,fable_0466,fable_0379|fable_0656|fable_0611|fable_0064|fable_0076|fable_0101|fable_0655|fable_0047|fable_0286|fable_0606,0.0,0.0,0.0,0.0,0.0,,0.0
moral_0467,Familiarity can alleviate seemingly intractable problems.,fable_0467,fable_0467|fable_0560|fable_0648|fable_0259|fable_0411|fable_0466|fable_0557|fable_0535|fable_0141|fable_0677,1.0,1.0,1.0,1.0,1.0,1,0.0
moral_0468,Do not blame others.,fable_0468,fable_0411|fable_0648|fable_0103|fable_0568|fable_0550|fable_0056|fable_0419|fable_0586|fable_0141|fable_0646,0.0,0.0,0.0,0.0,0.0,,0.0
moral_0469,Courage in words means nothing if you flee in danger.,fable_0469,fable_0532|fable_0647|fable_0013|fable_0141|fable_0257|fable_0094|fable_0507|fable_0306|fable_0326|fable_0659,0.0,0.0,0.0,0.0,0.0,,0.0
moral_0470,That is how life is: we must put up with less serious losses in order to avoid worse ones.,fable_0470,fable_0560|fable_0360|fable_0554|fable_0568|fable_0656|fable_0688|fable_0657|fable_0557|fable_0286|fable_0564,0.0,0.0,0.0,0.0,0.0,,0.0
moral_0471,Modesty and carnal love cannot survive together.,fable_0471,fable_0474|fable_0456|fable_0525|fable_0195|fable_0150|fable_0200|fable_0339|fable_0065|fable_0223|fable_0661,0.0,0.0,0.0,0.0,0.0,,0.0
moral_0472,Appetite blinds men to their surroundings.,fable_0472,fable_0381|fable_0251|fable_0255|fable_0280|fable_0481|fable_0532|fable_0031|fable_0432|fable_0428|fable_0493,0.0,0.0,0.0,0.0,0.0,,0.0
moral_0473,"Sometimes, those you support become your worst enemy.",fable_0473,fable_0383|fable_0532|fable_0321|fable_0455|fable_0390|fable_0451|fable_0311|fable_0575|fable_0456|fable_0312,0.0,0.0,0.0,0.0,0.0,,0.0
moral_0474,Some may choose mutual destruction over continued suffering.,fable_0474,fable_0052|fable_0383|fable_0215|fable_0470|fable_0450|fable_0343|fable_0275|fable_0650|fable_0190|fable_0208,0.0,0.0,0.0,0.0,0.0,,0.0
