query_id,query_text,cluster_type,n_relevant,best_relevant_rank,best_relevant_rr,best_relevant_score,best_relevant_iou_all,best_relevant_iou_content,max_relevant_iou_all,max_relevant_iou_content,mean_relevant_iou_content,top1_doc_id,top1_is_relevant,top1_score,top1_iou_all,top1_iou_content,best_lexical_doc_id,best_lexical_doc_is_relevant,best_lexical_doc_dense_rank,best_lexical_iou_content,source_path
moral_unique_0559,Foresake the hard when an easier way is available.,singleton,1,1,1.0,0.603027,0.08,0.041666666666666664,0.08,0.041666666666666664,0.041666666666666664,fable_0585,1,0.603027,0.08,0.041666666666666664,fable_0457,0,389,0.06666666666666667,finetuning/ft_11_clustered/results/rankings/linq__raw__none__fold_3.json
moral_unique_0565,Care defines ability.,singleton,1,6,0.16666666666666666,0.447021,0.0,0.0,0.0,0.0,0.0,fable_0336,0,0.477783,0.0,0.0,fable_0473,0,129,0.05,finetuning/ft_11_clustered/results/rankings/linq__raw__none__fold_3.json
moral_unique_0566,A humble life free from danger is more valuable than a life of luxury filled with peril.,near,3,1,1.0,0.754883,0.0425531914893617,0.020833333333333332,0.05263157894736842,0.020833333333333332,0.006944444444444444,fable_0592,1,0.754883,0.0425531914893617,0.020833333333333332,fable_0315,0,508,0.06060606060606061,finetuning/ft_11_clustered/results/rankings/linq__raw__none__fold_3.json
moral_unique_0574,Consider all before you judge.,singleton,1,320,0.003125,0.302246,0.011363636363636364,0.0,0.011363636363636364,0.0,0.0,fable_0337,0,0.536133,0.024390243902439025,0.0,fable_0656,0,11,0.05263157894736842,finetuning/ft_11_clustered/results/rankings/linq__raw__none__fold_3.json
moral_unique_0579,When fools fight others run away with the prize.,singleton,1,11,0.09090909090909091,0.533203,0.038461538461538464,0.025,0.038461538461538464,0.025,0.025,fable_0193,0,0.645996,0.060240963855421686,0.04878048780487805,fable_0543,0,84,0.1111111111111111,finetuning/ft_11_clustered/results/rankings/linq__raw__none__fold_3.json
moral_unique_0584,It's easy to put off today what can be done tomorrow.,singleton,1,64,0.015625,0.388428,0.05,0.03571428571428571,0.05,0.03571428571428571,0.03571428571428571,fable_0138,0,0.519043,0.029045643153526972,0.020833333333333332,fable_0022,0,238,0.04,finetuning/ft_11_clustered/results/rankings/linq__raw__none__fold_3.json
moral_unique_0590,We should not love our homeland so much that we ignore the possibility of finding greater happiness elsewhere.,singleton,1,1,1.0,0.658691,0.056338028169014086,0.03125,0.056338028169014086,0.03125,0.03125,fable_0624,1,0.658691,0.056338028169014086,0.03125,fable_0471,0,154,0.05,finetuning/ft_11_clustered/results/rankings/linq__raw__none__fold_3.json
moral_unique_0598,What we are forced to do by a greater power and necessity is not truly our own action.,singleton,1,2,0.5,0.474121,0.09375,0.03125,0.09375,0.03125,0.03125,fable_0583,0,0.53125,0.09615384615384616,0.0,fable_0272,0,393,0.043478260869565216,finetuning/ft_11_clustered/results/rankings/linq__raw__none__fold_3.json
moral_unique_0603,"In all disputes, those who keep their opponents afraid of revenge come out best.",singleton,1,9,0.1111111111111111,0.521484,0.0851063829787234,0.05555555555555555,0.0851063829787234,0.05555555555555555,0.05555555555555555,fable_0157,0,0.639648,0.0392156862745098,0.0,fable_0108,0,47,0.0625,finetuning/ft_11_clustered/results/rankings/linq__raw__none__fold_3.json
moral_unique_0609,Honors change behavior.,singleton,1,2,0.5,0.502441,0.0,0.0,0.0,0.0,0.0,fable_0178,0,0.533203,0.0,0.0,fable_0468,0,205,0.041666666666666664,finetuning/ft_11_clustered/results/rankings/linq__raw__none__fold_3.json
moral_unique_0614,Only untrustworthy people blame the consequences of their own actions on others.,singleton,1,2,0.5,0.704102,0.0673076923076923,0.04,0.0673076923076923,0.04,0.04,fable_0509,0,0.708984,0.030927835051546393,0.0,fable_0583,0,5,0.05,finetuning/ft_11_clustered/results/rankings/linq__raw__none__fold_3.json
moral_unique_0621,"Everything pleases at first, but nothing pleases for long.",singleton,1,2,0.5,0.625,0.03773584905660377,0.0,0.03773584905660377,0.0,0.0,fable_0062,0,0.689941,0.011764705882352941,0.0,fable_0342,0,162,0.0625,finetuning/ft_11_clustered/results/rankings/linq__raw__none__fold_3.json
moral_unique_0629,Do not fight with those who are perfectly capable of fighting back.,near,2,4,0.25,0.571777,0.046875,0.03571428571428571,0.046875,0.03571428571428571,0.017857142857142856,fable_0290,0,0.59668,0.038461538461538464,0.0,fable_0455,0,47,0.06451612903225806,finetuning/ft_11_clustered/results/rankings/linq__raw__none__fold_3.json
moral_unique_0630,Unequal matches bring misery.,singleton,1,27,0.037037037037037035,0.443604,0.0,0.0,0.0,0.0,0.0,fable_0688,0,0.518066,0.0,0.0,fable_0272,0,71,0.047619047619047616,finetuning/ft_11_clustered/results/rankings/linq__raw__none__fold_3.json
moral_unique_0635,We should not expect that our crimes will always go unpunished.,singleton,1,105,0.009523809523809525,0.363037,0.02247191011235955,0.027777777777777776,0.02247191011235955,0.027777777777777776,0.027777777777777776,fable_0589,0,0.58252,0.015873015873015872,0.0,fable_0605,0,313,0.0625,finetuning/ft_11_clustered/results/rankings/linq__raw__none__fold_3.json
moral_unique_0640,"Many pretend to be concerned about some people's demise, when however what they want is for it to come quickly.",singleton,1,24,0.041666666666666664,0.549316,0.03508771929824561,0.0,0.03508771929824561,0.0,0.0,fable_0293,0,0.668457,0.058823529411764705,0.027777777777777776,fable_0449,0,574,0.08695652173913043,finetuning/ft_11_clustered/results/rankings/linq__raw__none__fold_3.json
moral_unique_0649,Better to be alone than in bad company.,singleton,1,1,1.0,0.558594,0.08888888888888889,0.043478260869565216,0.08888888888888889,0.043478260869565216,0.043478260869565216,fable_0684,1,0.558594,0.08888888888888889,0.043478260869565216,fable_0158,0,649,0.05555555555555555,finetuning/ft_11_clustered/results/rankings/linq__raw__none__fold_3.json
moral_unique_0652,We should not pick fights with people stronger than we are.,near,2,1,1.0,0.625488,0.031746031746031744,0.03571428571428571,0.031746031746031744,0.03571428571428571,0.017857142857142856,fable_0688,1,0.625488,0.031746031746031744,0.03571428571428571,fable_0225,0,5,0.05714285714285714,finetuning/ft_11_clustered/results/rankings/linq__raw__none__fold_3.json
moral_unique_0659,Money opens all doors.,singleton,1,1,1.0,0.52832,0.0,0.0,0.0,0.0,0.0,fable_0698,1,0.52832,0.0,0.0,fable_0208,0,325,0.0625,finetuning/ft_11_clustered/results/rankings/linq__raw__none__fold_3.json
moral_unique_0666,The conflicts of the wicked are the protection of the good.,singleton,1,14,0.07142857142857142,0.502441,0.03125,0.0,0.03125,0.0,0.0,fable_0602,0,0.564453,0.03409090909090909,0.02127659574468085,fable_0661,0,275,0.06060606060606061,finetuning/ft_11_clustered/results/rankings/linq__raw__none__fold_3.json
moral_unique_0005,To be satisfied with one's lot is better than to desire something which one is not fitted to receive.,singleton,1,1,1.0,0.682129,0.03205128205128205,0.0,0.03205128205128205,0.0,0.0,fable_0005,1,0.682129,0.03205128205128205,0.0,fable_0158,0,301,0.045454545454545456,finetuning/ft_11_clustered/results/rankings/linq__raw__none__fold_4.json
moral_unique_0009,Wit always has an answer ready.,near,2,29,0.034482758620689655,0.334473,0.010101010101010102,0.0,0.01098901098901099,0.0,0.0,fable_0129,0,0.506836,0.02830188679245283,0.031746031746031744,fable_0104,0,13,0.045454545454545456,finetuning/ft_11_clustered/results/rankings/linq__raw__none__fold_4.json
moral_unique_0013,He that is neither one thing nor the other has no friends.,near,3,1,1.0,0.803711,0.046511627906976744,0.0,0.06349206349206349,0.0136986301369863,0.0045662100456621,fable_0013,1,0.803711,0.046511627906976744,0.0,fable_0493,0,631,0.05555555555555555,finetuning/ft_11_clustered/results/rankings/linq__raw__none__fold_4.json
moral_unique_0015,It is easy to propose impossible remedies.,singleton,1,2,0.5,0.54248,0.027777777777777776,0.018518518518518517,0.027777777777777776,0.018518518518518517,0.018518518518518517,fable_0674,0,0.554199,0.02631578947368421,0.0,fable_0449,0,496,0.047619047619047616,finetuning/ft_11_clustered/results/rankings/linq__raw__none__fold_4.json
moral_unique_0021,"Whatever you do, do with all your might.",singleton,1,145,0.006896551724137931,0.272217,0.038461538461538464,0.0,0.038461538461538464,0.0,0.0,fable_0051,0,0.396973,0.04,0.0,fable_0051,0,1,0.0,finetuning/ft_11_clustered/results/rankings/linq__raw__none__fold_4.json
moral_unique_0027,Men often revert to their natural instincts.,near,2,2,0.5,0.65918,0.03488372093023256,0.0,0.05,0.0,0.0,fable_0023,0,0.678223,0.012345679012345678,0.0,fable_0034,0,208,0.06451612903225806,finetuning/ft_11_clustered/results/rankings/linq__raw__none__fold_4.json
moral_unique_0031,How often do we supply our enemies with the means of our own destruction.,singleton,1,2,0.5,0.650391,0.04,0.0,0.04,0.0,0.0,fable_0168,0,0.715332,0.06153846153846154,0.0,fable_0107,0,438,0.043478260869565216,finetuning/ft_11_clustered/results/rankings/linq__raw__none__fold_4.json
moral_unique_0040,Cunning often outwits itself.,singleton,1,668,0.0014970059880239522,0.19751,0.0,0.0,0.0,0.0,0.0,fable_0241,0,0.556641,0.0,0.0,fable_0682,0,5,0.04,finetuning/ft_11_clustered/results/rankings/linq__raw__none__fold_4.json
moral_unique_0041,Do unto others what you would have them do unto you.,near,3,4,0.25,0.62207,0.0,0.0,0.03225806451612903,0.0,0.0,fable_0626,0,0.713867,0.10204081632653061,0.0,fable_0626,0,1,0.0,finetuning/ft_11_clustered/results/rankings/linq__raw__none__fold_4.json
moral_unique_0042,Flatterers are not to be trusted.,near,4,1,1.0,0.691406,0.034482758620689655,0.0,0.04819277108433735,0.0,0.0,fable_0044,1,0.691406,0.034482758620689655,0.0,fable_0306,0,325,0.02631578947368421,finetuning/ft_11_clustered/results/rankings/linq__raw__none__fold_4.json
moral_unique_0055,Avoid a remedy that is worse than the disease.,singleton,1,2,0.5,0.608398,0.0851063829787234,0.0,0.0851063829787234,0.0,0.0,fable_0640,0,0.638672,0.09523809523809523,0.045454545454545456,fable_0640,0,1,0.045454545454545456,finetuning/ft_11_clustered/results/rankings/linq__raw__none__fold_4.json
moral_unique_0056,He laughs best that laughs last.,exact,2,260,0.0038461538461538464,0.284668,0.0,0.0,0.01904761904761905,0.0,0.0,fable_0515,0,0.510254,0.016666666666666666,0.0,fable_0623,0,399,0.05263157894736842,finetuning/ft_11_clustered/results/rankings/linq__raw__none__fold_4.json
moral_unique_0062,The desire for imaginary benefits often involves the loss of present blessings.,singleton,1,54,0.018518518518518517,0.441895,0.047619047619047616,0.0,0.047619047619047616,0.0,0.0,fable_0298,0,0.698242,0.023809523809523808,0.0,fable_0544,0,523,0.05,finetuning/ft_11_clustered/results/rankings/linq__raw__none__fold_4.json
moral_unique_0066,Happy is the man who learns from the misfortunes of others.,near,3,1,1.0,0.571289,0.05263157894736842,0.0,0.05263157894736842,0.0,0.0,fable_0068,1,0.571289,0.05263157894736842,0.0,fable_0610,0,131,0.06666666666666667,finetuning/ft_11_clustered/results/rankings/linq__raw__none__fold_4.json
moral_unique_0068,"You may share the labours of the great, but you will not share the spoil.",singleton,1,30,0.03333333333333333,0.348389,0.07,0.038461538461538464,0.07,0.038461538461538464,0.038461538461538464,fable_0387,0,0.460938,0.051470588235294115,0.012048192771084338,fable_0413,0,32,0.058823529411764705,finetuning/ft_11_clustered/results/rankings/linq__raw__none__fold_4.json
moral_unique_0073,Greatness has its penalties.,singleton,1,5,0.2,0.502441,0.0,0.0,0.0,0.0,0.0,fable_0643,0,0.645996,0.0,0.0,fable_0643,0,1,0.0,finetuning/ft_11_clustered/results/rankings/linq__raw__none__fold_4.json
moral_unique_0081,Be content with your lot; one cannot be first in everything.,near,5,1,1.0,0.609863,0.046296296296296294,0.03333333333333333,0.046296296296296294,0.03333333333333333,0.006666666666666666,fable_0270,1,0.609863,0.046296296296296294,0.03333333333333333,fable_0598,0,42,0.03571428571428571,finetuning/ft_11_clustered/results/rankings/linq__raw__none__fold_4.json
moral_unique_0082,Self-interest alone moves some men.,singleton,1,95,0.010526315789473684,0.315674,0.0,0.0,0.0,0.0,0.0,fable_0384,0,0.562988,0.011627906976744186,0.0,fable_0550,0,604,0.05,finetuning/ft_11_clustered/results/rankings/linq__raw__none__fold_4.json
moral_unique_0088,It is useless attacking the insensible.,exact,2,1,1.0,0.503906,0.0392156862745098,0.0,0.041666666666666664,0.0,0.0,fable_0092,1,0.503906,0.0392156862745098,0.0,fable_0416,0,118,0.045454545454545456,finetuning/ft_11_clustered/results/rankings/linq__raw__none__fold_4.json
moral_unique_0092,Fine work gets preserved and treasured.,singleton,1,1,1.0,0.588379,0.009523809523809525,0.0,0.009523809523809525,0.0,0.0,fable_0096,1,0.588379,0.009523809523809525,0.0,fable_0516,0,266,0.041666666666666664,finetuning/ft_11_clustered/results/rankings/linq__raw__none__fold_4.json
moral_unique_0098,"If men had all they wished, they would be often ruined.",singleton,1,18,0.05555555555555555,0.488037,0.03225806451612903,0.0,0.03225806451612903,0.0,0.0,fable_0235,0,0.627441,0.0,0.0,fable_0550,0,699,0.05,finetuning/ft_11_clustered/results/rankings/linq__raw__none__fold_4.json
moral_unique_0105,He who shares the danger ought to share the prize.,singleton,1,17,0.058823529411764705,0.355469,0.058823529411764705,0.0,0.058823529411764705,0.0,0.0,fable_0191,0,0.439209,0.022222222222222223,0.0,fable_0389,0,57,0.06060606060606061,finetuning/ft_11_clustered/results/rankings/linq__raw__none__fold_4.json
moral_unique_0109,An invitation prompted by selfishness is not to be accepted.,exact,2,1,1.0,0.635742,0.05970149253731343,0.0,0.05970149253731343,0.0,0.0,fable_0113,1,0.635742,0.05970149253731343,0.0,fable_0225,0,271,0.027777777777777776,finetuning/ft_11_clustered/results/rankings/linq__raw__none__fold_4.json
moral_unique_0112,Seek to harm and harm shall find you.,near,3,6,0.16666666666666666,0.713379,0.03260869565217391,0.0,0.03333333333333333,0.0,0.0,fable_0317,0,0.758301,0.03125,0.0,fable_0583,0,110,0.05555555555555555,finetuning/ft_11_clustered/results/rankings/linq__raw__none__fold_4.json
moral_unique_0119,A discerning speaker can deftly turn the insults of his enemies into compliments.,singleton,1,43,0.023255813953488372,0.396729,0.03571428571428571,0.0,0.03571428571428571,0.0,0.0,fable_0695,0,0.519531,0.043478260869565216,0.0,fable_0158,0,642,0.045454545454545456,finetuning/ft_11_clustered/results/rankings/linq__raw__none__fold_4.json
moral_unique_0124,Resting the mind is essential for clear thinking.,singleton,1,1,1.0,0.442871,0.01834862385321101,0.0,0.01834862385321101,0.0,0.0,fable_0129,1,0.442871,0.01834862385321101,0.0,fable_0031,0,273,0.06060606060606061,finetuning/ft_11_clustered/results/rankings/linq__raw__none__fold_4.json
moral_unique_0129,A mild disposition can put a stop to vicious behaviour.,singleton,1,2,0.5,0.513672,0.02857142857142857,0.017857142857142856,0.02857142857142857,0.017857142857142856,0.017857142857142856,fable_0230,0,0.53418,0.020618556701030927,0.0,fable_0020,0,349,0.043478260869565216,finetuning/ft_11_clustered/results/rankings/linq__raw__none__fold_4.json
moral_unique_0135,Changing your location does not change your state of mind.,singleton,1,1,1.0,0.806641,0.04,0.04878048780487805,0.04,0.04878048780487805,0.04878048780487805,fable_0141,1,0.806641,0.04,0.04878048780487805,fable_0563,0,113,0.05263157894736842,finetuning/ft_11_clustered/results/rankings/linq__raw__none__fold_4.json
moral_unique_0140,Return favors and favors will be bestowed on you.,singleton,1,1,1.0,0.727051,0.03,0.0,0.03,0.0,0.0,fable_0146,1,0.727051,0.03,0.0,fable_0658,0,421,0.045454545454545456,finetuning/ft_11_clustered/results/rankings/linq__raw__none__fold_4.json
moral_unique_0144,"When someone with a wicked nature changes his appearance, his behaviour remains the same.",near,2,3,0.3333333333333333,0.731445,0.06329113924050633,0.02631578947368421,0.06329113924050633,0.02631578947368421,0.013157894736842105,fable_0685,0,0.79541,0.045454545454545456,0.0,fable_0166,0,450,0.05714285714285714,finetuning/ft_11_clustered/results/rankings/linq__raw__none__fold_4.json
moral_unique_0149,"If people who have previously committed a crime are swiftly punished, then others will become afraid on their account.",singleton,1,5,0.2,0.467041,0.09433962264150944,0.041666666666666664,0.09433962264150944,0.041666666666666664,0.041666666666666664,fable_0637,0,0.529785,0.05660377358490566,0.05,fable_0266,0,317,0.07407407407407407,finetuning/ft_11_clustered/results/rankings/linq__raw__none__fold_4.json
moral_unique_0155,A single reliable skill is worth more than a bag of useless tricks.,singleton,1,2,0.5,0.471924,0.0546875,0.0273972602739726,0.0546875,0.0273972602739726,0.0273972602739726,fable_0040,0,0.499268,0.05813953488372093,0.047619047619047616,fable_0040,0,1,0.047619047619047616,finetuning/ft_11_clustered/results/rankings/linq__raw__none__fold_4.json
moral_unique_0161,Self-effort is essential.,singleton,1,2,0.5,0.549316,0.0,0.0,0.0,0.0,0.0,fable_0059,0,0.635742,0.014084507042253521,0.0,fable_0433,0,256,0.0625,finetuning/ft_11_clustered/results/rankings/linq__raw__none__fold_4.json
moral_unique_0168,Talking is a waste of time when you can simply provide a demonstration.,singleton,1,2,0.5,0.541504,0.04225352112676056,0.02631578947368421,0.04225352112676056,0.02631578947368421,0.02631578947368421,fable_0244,0,0.588379,0.04938271604938271,0.0,fable_0385,0,299,0.05263157894736842,finetuning/ft_11_clustered/results/rankings/linq__raw__none__fold_4.json
moral_unique_0171,People often grasp for more than they need and thus lose the little they have.,near,5,1,1.0,0.720703,0.02702702702702703,0.0,0.05660377358490566,0.023255813953488372,0.004651162790697674,fable_0235,1,0.720703,0.02702702702702703,0.0,fable_0466,0,503,0.08695652173913043,finetuning/ft_11_clustered/results/rankings/linq__raw__none__fold_4.json
moral_unique_0175,Expectations can lead to disappointment when reality does not match our desires.,near,3,1,1.0,0.64502,0.021505376344086023,0.02127659574468085,0.046153846153846156,0.02127659574468085,0.0070921985815602835,fable_0334,1,0.64502,0.021505376344086023,0.02127659574468085,fable_0413,0,2,0.05,finetuning/ft_11_clustered/results/rankings/linq__raw__none__fold_4.json
moral_unique_0178,Precautions are useless after the crisis.,singleton,1,1,1.0,0.626465,0.014925373134328358,0.0,0.014925373134328358,0.0,0.0,fable_0188,1,0.626465,0.014925373134328358,0.0,fable_0483,0,301,0.030303030303030304,finetuning/ft_11_clustered/results/rankings/linq__raw__none__fold_4.json
moral_unique_0183,Don't take your friends for foes.,near,2,14,0.07142857142857142,0.474609,0.024096385542168676,0.02631578947368421,0.024096385542168676,0.02631578947368421,0.013157894736842105,fable_0299,0,0.558594,0.020833333333333332,0.03389830508474576,fable_0249,0,142,0.05555555555555555,finetuning/ft_11_clustered/results/rankings/linq__raw__none__fold_4.json
moral_unique_0184,What is valued in one group may be dismissed by another.,singleton,1,415,0.0024096385542168677,0.210571,0.0,0.0,0.0,0.0,0.0,fable_0026,0,0.743652,0.07142857142857142,0.0,fable_0649,0,372,0.038461538461538464,finetuning/ft_11_clustered/results/rankings/linq__raw__none__fold_4.json
moral_unique_0191,It is easy to attack those who have fallen from their position of power and glory.,singleton,1,42,0.023809523809523808,0.368896,0.10344827586206896,0.0,0.10344827586206896,0.0,0.0,fable_0416,0,0.533203,0.08928571428571429,0.04,fable_0308,0,530,0.07692307692307693,finetuning/ft_11_clustered/results/rankings/linq__raw__none__fold_4.json
moral_unique_0198,"Inattentive people quickly notice anything that they think will benefit them, while they are completely unaware of things which are not their immediate concern.",singleton,1,1,1.0,0.566406,0.05714285714285714,0.0,0.05714285714285714,0.0,0.0,fable_0209,1,0.566406,0.05714285714285714,0.0,fable_0184,0,155,0.06896551724137931,finetuning/ft_11_clustered/results/rankings/linq__raw__none__fold_4.json
moral_unique_0204,"It is good to set aside our deadly disputes and conflicts, since they put everyone's lives in jeopardy.",singleton,1,1,1.0,0.669434,0.08860759493670886,0.022222222222222223,0.08860759493670886,0.022222222222222223,0.022222222222222223,fable_0215,1,0.669434,0.08860759493670886,0.022222222222222223,fable_0126,0,56,0.04878048780487805,finetuning/ft_11_clustered/results/rankings/linq__raw__none__fold_4.json
moral_unique_0212,Some people just won't change.,singleton,1,55,0.01818181818181818,0.380615,0.0,0.0,0.0,0.0,0.0,fable_0120,0,0.563477,0.0,0.0,fable_0468,0,58,0.08333333333333333,finetuning/ft_11_clustered/results/rankings/linq__raw__none__fold_4.json
moral_unique_0215,"When we form friendships with one another, we must choose allies who can come to our aid in moments of peril.",near,3,4,0.25,0.552734,0.08823529411764706,0.03225806451612903,0.09782608695652174,0.03225806451612903,0.01741935483870968,fable_0014,0,0.646484,0.06542056074766354,0.0,fable_0482,0,222,0.05,finetuning/ft_11_clustered/results/rankings/linq__raw__none__fold_4.json
moral_unique_0219,It is best to keep negative influences away.,singleton,1,1,1.0,0.501953,0.0196078431372549,0.0,0.0196078431372549,0.0,0.0,fable_0231,1,0.501953,0.0196078431372549,0.0,fable_0682,0,500,0.07692307692307693,finetuning/ft_11_clustered/results/rankings/linq__raw__none__fold_4.json
moral_unique_0228,Gossips are to be seen and not heard.,singleton,1,372,0.002688172043010753,0.25708,0.031055900621118012,0.0,0.031055900621118012,0.0,0.0,fable_0316,0,0.49292,0.1,0.05,fable_0218,0,76,0.07142857142857142,finetuning/ft_11_clustered/results/rankings/linq__raw__none__fold_4.json
moral_unique_0233,Favor those who do you kindness.,near,2,9,0.1111111111111111,0.541504,0.025,0.0,0.025,0.0,0.0,fable_0146,0,0.726074,0.01,0.0,fable_0680,0,572,0.043478260869565216,finetuning/ft_11_clustered/results/rankings/linq__raw__none__fold_4.json
moral_unique_0235,Do not go chasing after things that are useless and unprofitable.,singleton,1,2,0.5,0.48584,0.07142857142857142,0.0,0.07142857142857142,0.0,0.0,fable_0381,0,0.503418,0.03773584905660377,0.0,fable_0543,0,539,0.05555555555555555,finetuning/ft_11_clustered/results/rankings/linq__raw__none__fold_4.json
moral_unique_0241,"Beware of swindlers, as they often exploit the gullibility of others.",singleton,1,7,0.14285714285714285,0.443115,0.034782608695652174,0.014492753623188406,0.034782608695652174,0.014492753623188406,0.014492753623188406,fable_0095,0,0.524414,0.03278688524590164,0.0,fable_0504,0,85,0.029411764705882353,finetuning/ft_11_clustered/results/rankings/linq__raw__none__fold_4.json
moral_unique_0246,Contentment with our lot is an element of happiness.,singleton,1,134,0.007462686567164179,0.317139,0.02040816326530612,0.0,0.02040816326530612,0.0,0.0,fable_0252,0,0.579102,0.023622047244094488,0.0,fable_0624,0,12,0.034482758620689655,finetuning/ft_11_clustered/results/rankings/linq__raw__none__fold_4.json
moral_unique_0252,Those who commit grave wrongs cannot escape justice.,singleton,1,93,0.010752688172043012,0.314697,0.0,0.0,0.0,0.0,0.0,fable_0520,0,0.64502,0.03636363636363636,0.03571428571428571,fable_0375,0,519,0.038461538461538464,finetuning/ft_11_clustered/results/rankings/linq__raw__none__fold_4.json
moral_unique_0253,Vanity can lead to self-destruction.,near,6,1,1.0,0.638672,0.01020408163265306,0.0,0.018867924528301886,0.0,0.0,fable_0267,1,0.638672,0.01020408163265306,0.0,fable_0527,0,561,0.043478260869565216,finetuning/ft_11_clustered/results/rankings/linq__raw__none__fold_4.json
moral_unique_0259,Tricksters can outsmart the strong.,singleton,1,28,0.03571428571428571,0.450439,0.005780346820809248,0.0,0.005780346820809248,0.0,0.0,fable_0682,0,0.731934,0.03773584905660377,0.0,fable_0666,0,229,0.04,finetuning/ft_11_clustered/results/rankings/linq__raw__none__fold_4.json
moral_unique_0262,Be careful what you wish for.,near,3,7,0.14285714285714285,0.486816,0.0,0.0,0.017241379310344827,0.0,0.0,fable_0235,0,0.594727,0.0,0.0,fable_0675,0,53,0.047619047619047616,finetuning/ft_11_clustered/results/rankings/linq__raw__none__fold_4.json
moral_unique_0268,"When it serves their purposes, people commonly do not hesitate to swear to the most incredible fabrications.",singleton,1,1,1.0,0.584473,0.05,0.0,0.05,0.0,0.0,fable_0284,1,0.584473,0.05,0.0,fable_0480,0,35,0.045454545454545456,finetuning/ft_11_clustered/results/rankings/linq__raw__none__fold_4.json
moral_unique_0273,Different people are interested in different things.,singleton,1,1,1.0,0.612793,0.0,0.0,0.0,0.0,0.0,fable_0289,1,0.612793,0.0,0.0,fable_0184,0,334,0.09090909090909091,finetuning/ft_11_clustered/results/rankings/linq__raw__none__fold_4.json
moral_unique_0283,Those who try to deceive may expect to be paid in their own coin.,singleton,1,87,0.011494252873563218,0.42041,0.019417475728155338,0.0,0.019417475728155338,0.0,0.0,fable_0301,0,0.678711,0.025974025974025976,0.0,fable_0610,0,498,0.0625,finetuning/ft_11_clustered/results/rankings/linq__raw__none__fold_4.json
moral_unique_0290,Take what you can get when you can get it.,singleton,1,29,0.034482758620689655,0.408447,0.05194805194805195,0.0,0.05194805194805195,0.0,0.0,fable_0654,0,0.649902,0.011764705882352941,0.0,fable_0654,0,1,0.0,finetuning/ft_11_clustered/results/rankings/linq__raw__none__fold_4.json
moral_unique_0295,Do not blame others for the circumstances of their upbringing.,singleton,1,1,1.0,0.667969,0.07042253521126761,0.03333333333333333,0.07042253521126761,0.03333333333333333,0.03333333333333333,fable_0311,1,0.667969,0.07042253521126761,0.03333333333333333,fable_0583,0,10,0.05555555555555555,finetuning/ft_11_clustered/results/rankings/linq__raw__none__fold_4.json
moral_unique_0296,Do not give up friends for foes.,near,2,6,0.16666666666666666,0.525879,0.04878048780487805,0.02702702702702703,0.04878048780487805,0.02702702702702703,0.013513513513513514,fable_0215,0,0.559082,0.013513513513513514,0.0,fable_0397,0,125,0.045454545454545456,finetuning/ft_11_clustered/results/rankings/linq__raw__none__fold_4.json
moral_unique_0302,Be content with your lot.,near,5,4,0.25,0.645508,0.038461538461538464,0.03333333333333333,0.038461538461538464,0.03333333333333333,0.006666666666666666,fable_0558,0,0.662598,0.028169014084507043,0.0,fable_0598,0,94,0.03571428571428571,finetuning/ft_11_clustered/results/rankings/linq__raw__none__fold_4.json
moral_unique_0305,The loud-mouthed boaster does not impress nor frighten those who know him.,singleton,1,5,0.2,0.603516,0.03773584905660377,0.03076923076923077,0.03773584905660377,0.03076923076923077,0.03076923076923077,fable_0316,0,0.700684,0.05263157894736842,0.041666666666666664,fable_0374,0,6,0.06060606060606061,finetuning/ft_11_clustered/results/rankings/linq__raw__none__fold_4.json
moral_unique_0310,"In a change of government, the poor change nothing beyond the name of their master.",singleton,1,1,1.0,0.621582,0.05063291139240506,0.022727272727272728,0.05063291139240506,0.022727272727272728,0.022727272727272728,fable_0326,1,0.621582,0.05063291139240506,0.022727272727272728,fable_0698,0,396,0.05405405405405406,finetuning/ft_11_clustered/results/rankings/linq__raw__none__fold_4.json
moral_unique_0317,Our mere anticipations of life outrun its realities.,near,3,1,1.0,0.609863,0.011111111111111112,0.0,0.03225806451612903,0.0,0.0,fable_0334,1,0.609863,0.011111111111111112,0.0,fable_0684,0,300,0.04,finetuning/ft_11_clustered/results/rankings/linq__raw__none__fold_4.json
moral_unique_0319,Beauty alone does not qualify one for leadership.,singleton,1,1,1.0,0.687012,0.012987012987012988,0.0,0.012987012987012988,0.0,0.0,fable_0336,1,0.687012,0.012987012987012988,0.0,fable_0370,0,4,0.058823529411764705,finetuning/ft_11_clustered/results/rankings/linq__raw__none__fold_4.json
moral_unique_0327,People with a history of wrongdoing are often not trusted.,near,6,2,0.5,0.602051,0.045454545454545456,0.022222222222222223,0.0625,0.022222222222222223,0.003703703703703704,fable_0424,0,0.609375,0.05714285714285714,0.0,fable_0157,0,318,0.05,finetuning/ft_11_clustered/results/rankings/linq__raw__none__fold_4.json
moral_unique_0330,Do not try to grasp too much at once.,near,2,1,1.0,0.67627,0.03529411764705882,0.0,0.06329113924050633,0.024390243902439025,0.012195121951219513,fable_0347,1,0.67627,0.03529411764705882,0.0,fable_0610,0,314,0.07692307692307693,finetuning/ft_11_clustered/results/rankings/linq__raw__none__fold_4.json
